Postcode,Type,Subtype,Price,Bedrooms,Area,Kitchen,Fireplace,Frontages,Garden,Garden_surface,Terrace,Terrace_Surface,Furnished,Type_of_sale,State_of_building,Swimmingpool,ID IMMOWEB,Cadastral_income,Plot_surface
2610,HOUSE,HOUSE,353000.0,4.0,155.0,1,0,2.0,1,100.0,0,,0,BUY_REGULAR,GOOD,0,20363983,713.0,185.0
5170,HOUSE,HOUSE,495000.0,4.0,,1,1,4.0,1,2000.0,1,40.0,0,BUY_REGULAR,AS_NEW,0,20343148,1450.0,2000.0
7500,APARTMENT,SERVICE_FLAT,175000.0,1.0,65.0,1,0,,0,,0,,0,BUY_REGULAR,AS_NEW,0,20323929,738.0,
6180,HOUSE,HOUSE,280000.0,3.0,226.0,1,0,4.0,1,1300.0,1,120.0,0,BUY_REGULAR,AS_NEW,0,20350627,667.0,1400.0
7500,APARTMENT,SERVICE_FLAT,175000.0,1.0,65.0,1,0,,0,,0,,0,BUY_REGULAR,AS_NEW,0,20323928,745.0,
5380,HOUSE,VILLA,387000.0,3.0,151.0,0,0,3.0,0,,0,,0,BUY_REGULAR,,0,20363022,,1071.0
3520,HOUSE,HOUSE,775000.0,3.0,242.0,1,0,4.0,0,,0,,0,BUY_REGULAR,,0,20362134,1266.0,1576.0
7320,HOUSE,HOUSE,145000.0,3.0,152.0,0,0,2.0,0,,1,,0,BUY_REGULAR,,0,20350126,252.0,240.0
1380,APARTMENT,APARTMENT,950000.0,4.0,233.0,1,0,3.0,1,450.0,1,34.0,0,BUY_REGULAR,AS_NEW,0,20333076,,
6900,APARTMENT,GROUND_FLOOR,338000.0,3.0,139.0,0,0,3.0,1,111.0,1,13.0,0,BUY_REGULAR,,0,20303602,,
7000,HOUSE,HOUSE,180000.0,1.0,88.0,0,0,2.0,0,,0,,0,BUY_REGULAR,GOOD,0,20284786,,39.0
7370,HOUSE,VILLA,421441.0,4.0,,0,0,4.0,1,1.0,0,,0,BUY_REGULAR,,0,20353121,,3075.0
7061,HOUSE,HOUSE,329000.0,3.0,,0,0,3.0,0,,0,,0,BUY_REGULAR,,0,20336505,,355.0
3600,APARTMENT,APARTMENT,299900.0,2.0,110.0,1,0,2.0,0,,1,20.0,0,BUY_REGULAR,GOOD,0,20349847,1.0,
3800,HOUSE,HOUSE,199000.0,3.0,125.0,1,0,2.0,0,,0,,0,BUY_REGULAR,,0,20355944,505.0,171.0
3500,APARTMENT,APARTMENT,365000.0,2.0,87.0,1,0,2.0,0,,1,,0,BUY_REGULAR,GOOD,0,20348584,1.0,
5140,HOUSE,HOUSE,395000.0,4.0,175.0,0,0,3.0,0,,1,,0,BUY_REGULAR,,0,20326805,1.0,816.0
3600,APARTMENT,APARTMENT,324500.0,2.0,112.0,1,0,2.0,0,,1,13.0,0,BUY_REGULAR,GOOD,0,20349845,1.0,
3600,APARTMENT,APARTMENT,374950.0,2.0,120.0,1,0,2.0,0,,1,18.0,0,BUY_REGULAR,GOOD,0,20349846,1.0,
3600,APARTMENT,APARTMENT,474500.0,2.0,128.0,1,0,2.0,0,,1,36.0,0,BUY_REGULAR,GOOD,0,20349853,1.0,
3600,APARTMENT,APARTMENT,349750.0,2.0,120.0,1,0,2.0,0,,1,18.0,0,BUY_REGULAR,GOOD,0,20349852,1.0,
5000,APARTMENT,APARTMENT,259000.0,4.0,120.0,0,0,2.0,0,,1,10.0,0,BUY_REGULAR,JUST_RENOVATED,0,20347431,,
7800,HOUSE,HOUSE,207308.0,3.0,112.0,0,0,3.0,0,,0,,0,BUY_REGULAR,GOOD,0,20094507,,202.0
9140,APARTMENT,APARTMENT,145000.0,1.0,54.0,0,0,,0,,1,,0,BUY_REGULAR,GOOD,0,20363979,661.0,
9140,HOUSE,HOUSE,159000.0,2.0,86.0,1,0,2.0,1,15.0,0,,0,BUY_REGULAR,TO_RENOVATE,0,20363969,,81.0
5100,APARTMENT,GROUND_FLOOR,290000.0,2.0,80.0,1,0,2.0,0,,1,28.0,0,BUY_REGULAR,AS_NEW,0,20353449,,
8660,APARTMENT,APARTMENT,149000.0,1.0,44.0,0,0,,0,,0,,0,BUY_REGULAR,AS_NEW,0,20093276,645.0,
5530,HOUSE,HOUSE,281732.0,3.0,150.0,0,0,4.0,1,1000.0,1,20.0,0,BUY_REGULAR,AS_NEW,0,20231742,,1475.0
6997,HOUSE,HOUSE,242683.0,3.0,120.0,0,0,4.0,1,500.0,1,20.0,0,BUY_REGULAR,AS_NEW,0,20240604,,1087.0
2060,APARTMENT,APARTMENT,258000.0,2.0,107.0,1,0,2.0,0,,1,2.0,0,BUY_REGULAR,GOOD,0,20363977,,
3120,HOUSE,HOUSE,249000.0,2.0,160.0,0,0,4.0,0,,0,,0,BUY_REGULAR,TO_RENOVATE,0,20363978,737.0,541.0
2250,HOUSE,VILLA,679000.0,4.0,301.0,0,0,4.0,0,,0,,0,BUY_REGULAR,GOOD,1,20266573,1585.0,1050.0
2380,HOUSE,HOUSE,565000.0,4.0,200.0,0,0,3.0,0,,0,,0,BUY_REGULAR,,0,20220073,830.0,717.0
9840,HOUSE,HOUSE,495000.0,4.0,180.0,0,0,4.0,0,,0,,0,BUY_REGULAR,GOOD,0,20363960,1846.0,540.0
2300,HOUSE,HOUSE,460000.0,5.0,414.0,0,0,2.0,0,,0,,0,BUY_REGULAR,GOOD,0,20356155,1953.0,132.0
2220,APARTMENT,APARTMENT,229000.0,2.0,98.0,0,0,2.0,0,,1,,0,BUY_REGULAR,,0,20363956,867.0,
2350,APARTMENT,SERVICE_FLAT,229000.0,1.0,77.0,0,0,,0,,0,,0,BUY_REGULAR,AS_NEW,0,11474096,794.0,
8900,HOUSE,HOUSE,499000.0,4.0,415.0,0,0,2.0,0,,0,,0,BUY_REGULAR,AS_NEW,0,20363958,,160.0
2300,APARTMENT,PENTHOUSE,1095000.0,3.0,315.0,0,0,,0,,1,,0,BUY_REGULAR,GOOD,0,11472170,2187.0,
2300,APARTMENT,LOFT,475000.0,3.0,179.0,0,0,,0,,1,,0,BUY_REGULAR,AS_NEW,0,10527305,1532.0,
2300,APARTMENT,DUPLEX,499000.0,4.0,422.0,0,0,3.0,0,,1,60.0,0,BUY_REGULAR,GOOD,0,11480135,1869.0,
1745,HOUSE,HOUSE,320000.0,3.0,166.0,1,0,3.0,0,,0,,0,BUY_REGULAR,,0,20363954,698.0,476.0
2610,HOUSE,HOUSE,375000.0,3.0,101.0,1,0,2.0,1,60.0,1,,0,BUY_REGULAR,GOOD,0,20363953,637.0,113.0
8670,APARTMENT,APARTMENT,198500.0,2.0,71.0,1,0,,0,,1,1.0,0,BUY_REGULAR,TO_BE_DONE_UP,0,20363952,,
2900,HOUSE,VILLA,1149000.0,6.0,432.0,0,0,4.0,0,,0,,0,BUY_REGULAR,,0,20363950,,4500.0
1840,HOUSE,HOUSE,250000.0,2.0,98.0,0,0,2.0,0,,0,,0,BUY_REGULAR,,0,20363930,,157.0
9900,APARTMENT,DUPLEX,265000.0,3.0,,1,0,,0,,1,,0,BUY_REGULAR,AS_NEW,0,20363931,,
3910,HOUSE,VILLA,995000.0,4.0,454.0,0,0,4.0,0,,0,,0,BUY_REGULAR,AS_NEW,0,20246454,2231.0,2308.0
8560,HOUSE,HOUSE,329500.0,4.0,227.0,0,0,,0,,0,,0,BUY_REGULAR,,0,20363934,,457.0
8370,APARTMENT,APARTMENT,249000.0,,54.0,1,0,,0,,1,,0,BUY_REGULAR,GOOD,0,20363940,764.0,
1840,HOUSE,HOUSE,250000.0,2.0,98.0,0,0,2.0,0,,0,,0,BUY_REGULAR,,0,20363928,,157.0
9255,HOUSE,HOUSE,265000.0,4.0,129.0,0,0,2.0,0,,0,,0,BUY_REGULAR,TO_RENOVATE,0,20363948,671.0,283.0
2235,HOUSE,HOUSE,695000.0,4.0,357.0,0,0,4.0,0,,0,,0,BUY_REGULAR,AS_NEW,0,20304743,,990.0
8200,APARTMENT,APARTMENT,258000.0,2.0,84.0,0,0,,0,,1,,0,BUY_REGULAR,GOOD,0,20363929,,
2230,HOUSE,MANOR_HOUSE,1495000.0,4.0,435.0,0,0,4.0,0,,0,,0,BUY_REGULAR,TO_RENOVATE,0,11204526,4491.0,51180.0
6941,HOUSE,HOUSE,301753.0,3.0,150.0,0,0,4.0,1,600.0,1,20.0,0,BUY_REGULAR,AS_NEW,0,20240648,,1311.0
5310,HOUSE,HOUSE,410223.0,3.0,170.0,0,0,4.0,1,1000.0,1,30.0,0,BUY_REGULAR,AS_NEW,0,20234037,,2170.0
6924,HOUSE,HOUSE,309500.0,3.0,,1,0,4.0,1,1.0,1,1.0,0,BUY_REGULAR,AS_NEW,0,20160843,,610.0
6750,APARTMENT,APARTMENT,238000.0,2.0,100.0,1,0,2.0,0,,1,18.0,0,BUY_REGULAR,GOOD,0,20303599,800.0,
6780,HOUSE,HOUSE,419800.0,3.0,203.0,1,0,3.0,0,,1,37.0,0,BUY_REGULAR,AS_NEW,0,20188609,,285.0
3600,APARTMENT,APARTMENT,249000.0,2.0,93.0,0,0,2.0,0,,1,,0,BUY_REGULAR,,0,20363256,924.0,
3700,HOUSE,VILLA,475000.0,3.0,190.0,0,0,,0,,0,,0,BUY_REGULAR,GOOD,0,11148346,,575.0
5590,APARTMENT,APARTMENT,175000.0,2.0,78.0,1,0,3.0,0,,1,15.0,0,BUY_REGULAR,,0,20341603,674.0,
3600,HOUSE,HOUSE,561488.0,3.0,196.0,1,0,3.0,1,434.0,1,23.0,0,BUY_REGULAR,AS_NEW,0,20360508,,577.0
3600,APARTMENT,APARTMENT,209900.0,3.0,100.0,0,0,2.0,0,,1,,0,BUY_REGULAR,,0,20357504,882.0,
3500,APARTMENT,APARTMENT,290000.0,2.0,102.0,0,0,3.0,0,,1,,0,BUY_REGULAR,,0,20357289,910.0,
7390,APARTMENT,APARTMENT,115000.0,1.0,46.0,1,0,2.0,0,,0,,0,BUY_REGULAR,AS_NEW,0,20127609,,
6830,APARTMENT,APARTMENT,80000.0,1.0,44.0,1,0,2.0,0,,0,,0,BUY_REGULAR,GOOD,0,20089047,401.0,
6060,APARTMENT,GROUND_FLOOR,140000.0,1.0,75.0,1,0,,0,,0,,0,BUY_REGULAR,AS_NEW,0,20129097,,
5170,APARTMENT,APARTMENT,149000.0,1.0,85.0,1,0,4.0,0,,0,,0,BUY_REGULAR,,0,20113593,1608.0,
6700,APARTMENT,APARTMENT,155000.0,2.0,98.0,1,0,2.0,0,,0,,0,BUY_REGULAR,GOOD,0,20138662,705.0,
5300,APARTMENT,APARTMENT,159000.0,3.0,94.0,1,0,,0,,1,,0,BUY_REGULAR,,0,11290284,865.0,
6790,APARTMENT,APARTMENT,155000.0,1.0,49.0,1,0,3.0,0,,1,10.0,0,BUY_REGULAR,JUST_RENOVATED,0,20190853,,
1300,APARTMENT,APARTMENT,193000.0,1.0,45.0,1,0,,0,,1,2.0,0,BUY_REGULAR,GOOD,0,20212364,,
5500,APARTMENT,DUPLEX,179000.0,2.0,124.0,0,0,3.0,0,,1,9.0,0,BUY_REGULAR,GOOD,0,20075183,,
7070,APARTMENT,APARTMENT,240000.0,2.0,97.0,0,0,3.0,0,,1,6.0,0,BUY_REGULAR,GOOD,0,20054665,,
1410,APARTMENT,APARTMENT,260000.0,1.0,50.0,1,0,,0,,0,,0,BUY_REGULAR,AS_NEW,0,20162652,,
5590,APARTMENT,APARTMENT,249000.0,2.0,86.0,1,0,,0,,1,228.0,0,BUY_REGULAR,GOOD,0,20134286,,
1325,APARTMENT,APARTMENT,465000.0,2.0,93.0,0,0,4.0,0,,1,22.0,0,BUY_REGULAR,,0,20260372,,
7750,APARTMENT,APARTMENT,260000.0,3.0,200.0,1,0,2.0,0,,0,,0,BUY_REGULAR,GOOD,0,20298928,,
9000,HOUSE,HOUSE,595000.0,,150.0,1,0,,0,,0,,0,BUY_REGULAR,GOOD,0,20363927,,50.0
5000,APARTMENT,APARTMENT,269000.0,1.0,70.0,1,0,4.0,0,,1,30.0,0,BUY_REGULAR,AS_NEW,0,20199970,,
9500,HOUSE,HOUSE,114000.0,2.0,72.0,1,0,,0,,0,,0,BUY_REGULAR,TO_BE_DONE_UP,0,20363925,297.0,60.0
5000,APARTMENT,APARTMENT,380000.0,3.0,107.0,1,0,4.0,0,,1,12.0,0,BUY_REGULAR,AS_NEW,0,20200169,,
1325,APARTMENT,APARTMENT,560000.0,3.0,123.0,1,0,4.0,0,,1,49.0,0,BUY_REGULAR,,0,20260371,,
3000,HOUSE,HOUSE,495000.0,4.0,142.0,0,0,,0,,1,,0,BUY_REGULAR,,0,20363924,,47.0
3590,APARTMENT,APARTMENT,280000.0,2.0,85.0,1,0,2.0,0,,0,,0,BUY_REGULAR,AS_NEW,0,20321131,,
3512,HOUSE,HOUSE,359000.0,3.0,191.0,0,0,4.0,0,,0,,0,BUY_REGULAR,TO_RENOVATE,0,20163701,764.0,955.0
2220,HOUSE,HOUSE,319000.0,3.0,187.0,1,0,3.0,0,,0,,0,BUY_REGULAR,GOOD,0,20363923,,101.0
3500,APARTMENT,APARTMENT,699000.0,,153.0,0,0,,0,,0,,0,BUY_REGULAR,AS_NEW,0,20102873,1238.0,
4607,HOUSE,VILLA,1950000.0,7.0,1050.0,0,0,4.0,0,,0,,0,BUY_REGULAR,AS_NEW,1,11459144,,6015.0
8670,HOUSE,HOUSE,199000.0,2.0,52.0,0,0,,0,,1,,1,BUY_REGULAR,,0,20117574,547.0,186.0
2018,HOUSE,MANSION,749000.0,4.0,180.0,1,0,,0,,1,13.0,0,BUY_REGULAR,GOOD,0,20363916,676.0,220.0
2050,APARTMENT,APARTMENT,249000.0,2.0,90.0,1,0,2.0,0,,0,,0,BUY_REGULAR,,0,20363919,1068.0,
2070,HOUSE,HOUSE,399000.0,2.0,215.0,1,0,,0,,1,,0,BUY_REGULAR,,0,20363917,1204.0,680.0
9000,HOUSE,APARTMENT_BLOCK,985000.0,5.0,215.0,0,0,2.0,1,39.0,1,21.0,0,BUY_REGULAR,,0,20363921,1.0,124.0
2300,APARTMENT,GROUND_FLOOR,174900.0,1.0,54.0,0,0,,0,,0,,0,BUY_REGULAR,GOOD,0,10969957,,
1850,APARTMENT,APARTMENT,369000.0,2.0,145.0,1,0,2.0,0,,1,,0,BUY_REGULAR,GOOD,0,20363915,1212.0,
8680,HOUSE,HOUSE,184000.0,3.0,134.0,1,0,,0,,0,,0,BUY_REGULAR,TO_RENOVATE,0,20279565,277.0,987.0
9111,HOUSE,HOUSE,415000.0,4.0,205.0,0,0,,0,,0,,0,BUY_REGULAR,TO_RENOVATE,0,20363913,1177.0,1064.0
2830,HOUSE,HOUSE,395000.0,3.0,264.0,0,0,,0,,0,,0,BUY_REGULAR,GOOD,0,20208113,1132.0,440.0
2222,HOUSE,HOUSE,335000.0,3.0,158.0,1,0,3.0,0,,0,,0,BUY_REGULAR,GOOD,0,20363912,622.0,483.0
8660,HOUSE,HOUSE,269400.0,3.0,108.0,1,0,,0,,1,,0,BUY_REGULAR,GOOD,0,20363909,,127.0
1170,HOUSE,HOUSE,899000.0,4.0,232.0,1,0,2.0,1,105.0,1,44.0,0,BUY_REGULAR,JUST_RENOVATED,0,20363910,,221.0
8670,HOUSE,VILLA,545000.0,3.0,200.0,0,0,4.0,0,,1,,0,BUY_REGULAR,,0,20363906,1.0,2700.0
2600,HOUSE,MANSION,798000.0,5.0,194.0,0,0,4.0,1,15.0,1,11.0,0,BUY_REGULAR,GOOD,0,20232228,,67.0
1082,HOUSE,HOUSE,250000.0,2.0,95.0,1,0,,1,50.0,0,,0,BUY_REGULAR,TO_RENOVATE,0,20321007,638.0,120.0
2000,APARTMENT,APARTMENT,725000.0,1.0,259.0,0,0,,0,,0,,0,BUY_REGULAR,GOOD,0,20268962,2044.0,
8670,APARTMENT,APARTMENT,325000.0,2.0,88.0,0,0,,0,,1,,0,BUY_REGULAR,GOOD,0,20166084,978.0,
9500,APARTMENT,APARTMENT,134000.0,1.0,50.0,0,0,,0,,1,,0,BUY_REGULAR,TO_BE_DONE_UP,0,20363905,515.0,
9300,APARTMENT,APARTMENT,265000.0,2.0,98.0,1,0,,0,,0,,0,BUY_REGULAR,GOOD,0,20363908,,
6830,HOUSE,HOUSE,240000.0,4.0,250.0,0,0,,0,,0,,0,BUY_REGULAR,TO_RENOVATE,0,20333537,,
7390,HOUSE,HOUSE,260000.0,4.0,189.0,1,0,3.0,0,,1,100.0,0,BUY_REGULAR,GOOD,0,20307749,,730.0
7850,HOUSE,MIXED_USE_BUILDING,295000.0,5.0,200.0,1,0,2.0,0,,1,,0,BUY_REGULAR,GOOD,0,20300082,1206.0,100.0
6900,HOUSE,HOUSE,355000.0,3.0,223.0,0,0,4.0,0,,0,,0,BUY_REGULAR,,0,20326257,1.0,625.0
7340,HOUSE,HOUSE,100000.0,2.0,90.0,1,0,3.0,0,,1,67.0,0,BUY_REGULAR,,0,20363424,468.0,210.0
1310,HOUSE,HOUSE,398000.0,3.0,124.0,1,0,2.0,1,215.0,1,10.0,0,BUY_REGULAR,GOOD,0,20314544,960.0,215.0
7390,HOUSE,HOUSE,139000.0,2.0,72.0,1,0,2.0,1,200.0,1,8.0,0,BUY_REGULAR,TO_BE_DONE_UP,0,20346411,280.0,270.0
6200,HOUSE,HOUSE,185000.0,4.0,160.0,0,0,2.0,0,,1,10.0,0,BUY_REGULAR,,0,20346516,446.0,120.0
1310,HOUSE,VILLA,845000.0,4.0,235.0,1,0,4.0,1,1.0,1,1.0,0,BUY_REGULAR,GOOD,0,20315668,,760.0
1410,HOUSE,HOUSE,595000.0,3.0,200.0,1,0,4.0,1,750.0,1,15.0,0,BUY_REGULAR,GOOD,0,20295786,2222.0,838.0
5190,HOUSE,HOUSE,60000.0,2.0,169.0,0,0,3.0,0,,0,,0,PUBLIC_SALE,TO_RENOVATE,0,20223012,393.0,605.0
7340,HOUSE,TOWN_HOUSE,60000.0,1.0,65.0,1,0,2.0,0,,0,,0,BUY_REGULAR,,0,11443965,,244.0
5170,HOUSE,HOUSE,75000.0,2.0,101.0,1,0,2.0,1,160.0,0,,0,PUBLIC_SALE,TO_RENOVATE,0,20318886,656.0,276.0
7141,HOUSE,HOUSE,99000.0,2.0,112.0,0,0,2.0,1,153.0,1,8.0,0,BUY_REGULAR,TO_RENOVATE,0,20200213,,232.0
7160,HOUSE,HOUSE,99000.0,2.0,51.0,0,0,3.0,0,,0,,0,BUY_REGULAR,GOOD,0,20113686,215.0,77.0
6830,HOUSE,HOUSE,145000.0,8.0,195.0,1,0,2.0,0,,0,,0,BUY_REGULAR,TO_RENOVATE,0,20284047,552.0,127.0
5070,HOUSE,HOUSE,150000.0,4.0,167.0,0,0,4.0,0,,0,,0,PUBLIC_SALE,GOOD,0,20245298,913.0,4115.0
7500,HOUSE,HOUSE,149000.0,3.0,174.0,0,0,2.0,0,,0,,0,BUY_REGULAR,TO_RESTORE,0,20171275,964.0,85.0
5550,HOUSE,HOUSE,190000.0,2.0,91.0,1,0,3.0,0,,1,,0,BUY_REGULAR,,0,20235363,736.0,882.0
5140,HOUSE,HOUSE,159000.0,2.0,150.0,0,0,,0,,0,,0,BUY_REGULAR,GOOD,0,10664882,299.0,120.0
3740,HOUSE,HOUSE,180000.0,2.0,120.0,0,0,3.0,1,554.0,1,20.0,0,PUBLIC_SALE,TO_BE_DONE_UP,0,20307712,644.0,760.0
6940,HOUSE,HOUSE,217500.0,2.0,132.0,0,0,2.0,1,218.0,1,26.0,0,BUY_REGULAR,,0,20159306,488.0,218.0
6791,HOUSE,HOUSE,218000.0,5.0,154.0,0,0,3.0,0,,1,30.0,0,BUY_REGULAR,,0,11384909,907.0,124.0
6980,HOUSE,HOUSE,220000.0,2.0,144.0,0,0,2.0,0,,1,31.0,0,BUY_REGULAR,,0,20224782,1757.0,105.0
1420,HOUSE,HOUSE,235000.0,3.0,158.0,1,0,2.0,1,50.0,1,20.0,0,BUY_REGULAR,,0,20086129,602.0,140.0
5031,HOUSE,HOUSE,229000.0,3.0,193.0,0,0,,1,660.0,0,,0,BUY_REGULAR,GOOD,0,10842701,427.0,190.0
7861,HOUSE,HOUSE,235000.0,2.0,120.0,1,0,4.0,1,1200.0,0,,0,BUY_REGULAR,GOOD,0,11287758,,1200.0
2650,APARTMENT,APARTMENT,433500.0,3.0,120.0,0,0,,0,,1,13.0,0,BUY_REGULAR,AS_NEW,0,20363898,,
6181,HOUSE,HOUSE,245000.0,2.0,191.0,1,0,3.0,0,,1,64.0,0,BUY_REGULAR,TO_BE_DONE_UP,0,20154660,505.0,
3140,HOUSE,BUNGALOW,385000.0,2.0,104.0,1,0,4.0,0,,1,,0,BUY_REGULAR,GOOD,0,20363899,1056.0,808.0
8490,HOUSE,APARTMENT_BLOCK,750000.0,6.0,,0,0,2.0,0,,1,,0,BUY_REGULAR,GOOD,0,20363895,,563.0
2100,HOUSE,HOUSE,345000.0,7.0,190.0,1,0,,0,,0,,0,BUY_REGULAR,,0,20363896,,100.0
8900,APARTMENT,APARTMENT,118000.0,1.0,45.0,0,0,,0,,0,,0,BUY_REGULAR,GOOD,0,20363891,,
9000,APARTMENT,PENTHOUSE,745000.0,3.0,148.0,0,0,,0,,1,35.0,0,BUY_REGULAR,,0,20363890,,
1081,APARTMENT,PENTHOUSE,240000.0,1.0,50.0,1,0,,0,,1,31.0,0,BUY_REGULAR,GOOD,0,20324485,1208.0,
8310,HOUSE,TOWN_HOUSE,315000.0,3.0,179.0,1,0,2.0,0,,1,,0,BUY_REGULAR,TO_RENOVATE,0,20363887,659.0,210.0
2900,HOUSE,HOUSE,365000.0,2.0,159.0,1,0,3.0,0,,1,,0,BUY_REGULAR,GOOD,0,20363884,775.0,151.0
9150,HOUSE,VILLA,650000.0,3.0,350.0,0,0,,0,,0,,0,BUY_REGULAR,,0,20363883,1577.0,1450.0
7730,HOUSE,HOUSE,276800.0,3.0,135.0,1,0,2.0,0,,1,,0,BUY_REGULAR,AS_NEW,0,20363871,,337.0
1190,APARTMENT,APARTMENT,229000.0,1.0,67.0,1,0,,0,,1,4.0,0,BUY_REGULAR,AS_NEW,0,20363867,,
9000,APARTMENT,DUPLEX,495000.0,2.0,108.0,0,0,,0,,0,,0,BUY_REGULAR,AS_NEW,0,20363881,,
8900,APARTMENT,APARTMENT,142000.0,2.0,74.0,0,0,,0,,0,,0,BUY_REGULAR,GOOD,0,20363866,,
7090,APARTMENT,APARTMENT,135000.0,1.0,52.0,1,0,2.0,0,,1,24.0,0,BUY_REGULAR,GOOD,0,20363873,,
1150,APARTMENT,APARTMENT,365000.0,3.0,100.0,0,0,3.0,0,,1,,0,BUY_REGULAR,GOOD,0,20363897,1568.0,
7730,HOUSE,HOUSE,276800.0,4.0,170.0,1,0,2.0,0,,1,,0,BUY_REGULAR,AS_NEW,0,20363870,,305.0
9120,HOUSE,HOUSE,539000.0,3.0,260.0,1,0,,0,,0,,0,BUY_REGULAR,,1,20363869,1321.0,824.0
2220,HOUSE,HOUSE,476924.0,3.0,230.0,1,0,,0,,0,,0,BUY_REGULAR,,0,20363865,,1116.0
8000,HOUSE,HOUSE,1299000.0,6.0,540.0,0,0,4.0,0,,0,,0,BUY_REGULAR,GOOD,0,20363889,4152.0,539.0
9000,HOUSE,HOUSE,284000.0,3.0,160.0,0,0,2.0,0,,0,,0,BUY_REGULAR,TO_BE_DONE_UP,0,20363864,228.0,55.0
1820,APARTMENT,SERVICE_FLAT,299000.0,1.0,77.0,1,0,2.0,0,,1,14.0,0,BUY_REGULAR,AS_NEW,0,20363857,,
2070,HOUSE,HOUSE,330000.0,2.0,120.0,0,0,,0,,1,,0,BUY_REGULAR,,0,20363863,537.0,235.0
2610,APARTMENT,APARTMENT,219000.0,2.0,95.0,1,0,2.0,0,,1,4.0,0,BUY_REGULAR,GOOD,0,20363860,632.0,
5030,HOUSE,HOUSE,249000.0,2.0,167.0,0,0,,0,,1,32.0,0,BUY_REGULAR,GOOD,0,11342272,908.0,102.0
6830,HOUSE,HOUSE,250000.0,4.0,125.0,0,0,4.0,0,,1,,0,BUY_REGULAR,,0,20223854,866.0,1020.0
1070,APARTMENT,FLAT_STUDIO,140000.0,,35.0,1,0,,0,,0,,0,BUY_REGULAR,TO_BE_DONE_UP,0,20324497,632.0,
2800,HOUSE,HOUSE,325000.0,3.0,123.0,1,0,,0,,1,20.0,0,BUY_REGULAR,GOOD,0,20363861,,131.0
3128,HOUSE,HOUSE,225000.0,3.0,201.0,1,0,,0,,0,,0,BUY_REGULAR,,0,20363853,738.0,502.0
7370,HOUSE,HOUSE,250000.0,3.0,,1,0,4.0,1,137.0,1,27.0,0,BUY_REGULAR,AS_NEW,0,20244590,604.0,483.0
6660,HOUSE,TOWN_HOUSE,249000.0,3.0,164.0,0,0,4.0,0,,0,,0,BUY_REGULAR,,0,20159235,1.0,704.0
6800,HOUSE,MIXED_USE_BUILDING,255000.0,2.0,141.0,0,0,2.0,0,,0,,0,BUY_REGULAR,,0,20116788,1.0,230.0
6880,HOUSE,HOUSE,255000.0,2.0,222.0,0,0,4.0,0,,0,,0,BUY_REGULAR,,0,11312744,370.0,3062.0
5540,HOUSE,HOUSE,275000.0,4.0,,0,0,3.0,1,350.0,0,,0,BUY_REGULAR,TO_BE_DONE_UP,0,20273897,436.0,350.0
5002,HOUSE,HOUSE,265000.0,4.0,279.0,0,0,2.0,0,,1,20.0,0,BUY_REGULAR,TO_RENOVATE,0,20234758,1807.0,
7041,HOUSE,HOUSE,285000.0,3.0,145.0,1,0,3.0,0,,1,,0,BUY_REGULAR,,0,20161786,,308.0
7060,HOUSE,HOUSE,259000.0,3.0,180.0,0,0,2.0,1,280.0,1,14.0,0,BUY_REGULAR,,0,20015317,,350.0
6940,HOUSE,HOUSE,269000.0,2.0,145.0,0,0,3.0,0,,0,,0,BUY_REGULAR,,0,20168624,1.0,463.0
1420,HOUSE,HOUSE,277500.0,2.0,100.0,1,0,2.0,1,180.0,1,20.0,0,BUY_REGULAR,,0,20086127,446.0,348.0
7333,HOUSE,VILLA,259000.0,3.0,118.0,0,0,4.0,1,400.0,1,,0,BUY_REGULAR,GOOD,0,20233273,837.0,576.0
6940,HOUSE,HOUSE,275000.0,4.0,200.0,0,0,3.0,0,,0,,0,BUY_REGULAR,,0,20184340,743.0,117.0
7370,HOUSE,APARTMENT_BLOCK,275000.0,4.0,196.0,0,0,2.0,0,,1,82.0,0,BUY_REGULAR,GOOD,0,20161163,,220.0
7900,HOUSE,HOUSE,285000.0,3.0,120.0,1,0,2.0,0,,1,,0,BUY_REGULAR,,0,11209079,622.0,210.0
5030,HOUSE,HOUSE,295000.0,3.0,203.0,0,0,,1,850.0,0,,0,BUY_REGULAR,TO_RENOVATE,0,20161816,1179.0,850.0
1420,HOUSE,HOUSE,325000.0,3.0,200.0,1,0,2.0,1,65.0,1,15.0,0,BUY_REGULAR,,0,20272010,912.0,190.0
6760,HOUSE,APARTMENT_BLOCK,330000.0,,1600.0,0,0,3.0,0,,0,,0,BUY_REGULAR,TO_RENOVATE,0,11062435,,643.0
7000,HOUSE,HOUSE,310000.0,3.0,175.0,1,0,3.0,1,100.0,0,,0,BUY_REGULAR,GOOD,0,11484795,,215.0
6940,HOUSE,HOUSE,345000.0,3.0,144.0,1,0,,0,,0,,1,BUY_REGULAR,GOOD,0,11458604,468.0,961.0
6181,HOUSE,HOUSE,295000.0,3.0,133.0,1,0,3.0,0,,1,18.0,0,BUY_REGULAR,GOOD,0,20154661,675.0,
6670,HOUSE,FARMHOUSE,325000.0,5.0,,1,0,4.0,0,,0,,0,BUY_REGULAR,GOOD,0,20145952,807.0,1431.0
1472,HOUSE,HOUSE,290000.0,3.0,170.0,1,0,3.0,1,493.0,1,100.0,0,BUY_REGULAR,TO_RENOVATE,0,20273424,676.0,741.0
